admin_code;not_null;ipc_1;ipc_2;ipc_3;ipc_4;ipc_5;ipc_2_plus;ipc_3_plus;ipc_4_plus;ipc_1_pct;ipc_2_pct;ipc_3_pct;ipc_4_pct;ipc_5_pct;ipc_2_plus_pct;ipc_3_plus_pct;ipc_4_plus_pct
2379;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2380;28;28;;;;;0;0;0;1;0;0;0;0;0;0;0
2381;28;14;14;;;;14;0;0;0.5;0.5;0;0;0;0.5;0;0
2382;28;14;14;;;;14;0;0;0.5;0.5;0;0;0;0.5;0;0
2383;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2384;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2385;28;17;11;;;;11;0;0;0.607142857;0.392857143;0;0;0;0.392857143;0;0
2386;28;17;11;;;;11;0;0;0.607142857;0.392857143;0;0;0;0.392857143;0;0
2387;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2388;28;14;14;;;;14;0;0;0.5;0.5;0;0;0;0.5;0;0
2389;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2390;28;24;2;2;;;4;2;0;0.857142857;0.071428571;0.071428571;0;0;0.142857143;0.071428571;0
2391;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2392;28;17;8;3;;;11;3;0;0.607142857;0.285714286;0.107142857;0;0;0.392857143;0.107142857;0
2393;28;18;8;2;;;10;2;0;0.642857143;0.285714286;0.071428571;0;0;0.357142857;0.071428571;0
2394;28;18;6;4;;;10;4;0;0.642857143;0.214285714;0.142857143;0;0;0.357142857;0.142857143;0
2395;28;18;7;3;;;10;3;0;0.642857143;0.25;0.107142857;0;0;0.357142857;0.107142857;0
2396;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2397;28;18;7;3;;;10;3;0;0.642857143;0.25;0.107142857;0;0;0.357142857;0.107142857;0
2398;28;18;7;3;;;10;3;0;0.642857143;0.25;0.107142857;0;0;0.357142857;0.107142857;0
2399;28;18;7;3;;;10;3;0;0.642857143;0.25;0.107142857;0;0;0.357142857;0.107142857;0
2400;28;18;7;3;;;10;3;0;0.642857143;0.25;0.107142857;0;0;0.357142857;0.107142857;0
2401;28;18;8;2;;;10;2;0;0.642857143;0.285714286;0.071428571;0;0;0.357142857;0.071428571;0
2402;28;18;7;3;;;10;3;0;0.642857143;0.25;0.107142857;0;0;0.357142857;0.107142857;0
2403;28;18;8;2;;;10;2;0;0.642857143;0.285714286;0.071428571;0;0;0.357142857;0.071428571;0
2404;28;18;8;2;;;10;2;0;0.642857143;0.285714286;0.071428571;0;0;0.357142857;0.071428571;0
2405;28;1;8;19;;;27;19;0;0.035714286;0.285714286;0.678571429;0;0;0.964285714;0.678571429;0
2406;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2407;28;15;6;7;;;13;7;0;0.535714286;0.214285714;0.25;0;0;0.464285714;0.25;0
2408;28;17;9;2;;;11;2;0;0.607142857;0.321428571;0.071428571;0;0;0.392857143;0.071428571;0
2409;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2410;28;16;7;5;;;12;5;0;0.571428571;0.25;0.178571429;0;0;0.428571429;0.178571429;0
2411;28;12;11;5;;;16;5;0;0.428571429;0.392857143;0.178571429;0;0;0.571428571;0.178571429;0
2412;28;2;15;11;;;26;11;0;0.071428571;0.535714286;0.392857143;0;0;0.928571429;0.392857143;0
2413;28;11;17;;;;17;0;0;0.392857143;0.607142857;0;0;0;0.607142857;0;0
2414;28;3;18;7;;;25;7;0;0.107142857;0.642857143;0.25;0;0;0.892857143;0.25;0
2415;28;6;9;13;;;22;13;0;0.214285714;0.321428571;0.464285714;0;0;0.785714286;0.464285714;0
2416;28;17;8;3;;;11;3;0;0.607142857;0.285714286;0.107142857;0;0;0.392857143;0.107142857;0
2417;28;16;9;3;;;12;3;0;0.571428571;0.321428571;0.107142857;0;0;0.428571429;0.107142857;0
2418;28;17;11;;;;11;0;0;0.607142857;0.392857143;0;0;0;0.392857143;0;0
2419;28;12;11;5;;;16;5;0;0.428571429;0.392857143;0.178571429;0;0;0.571428571;0.178571429;0
2420;28;16;6;6;;;12;6;0;0.571428571;0.214285714;0.214285714;0;0;0.428571429;0.214285714;0
2421;28;7;12;9;;;21;9;0;0.25;0.428571429;0.321428571;0;0;0.75;0.321428571;0
2422;28;16;6;6;;;12;6;0;0.571428571;0.214285714;0.214285714;0;0;0.428571429;0.214285714;0
2423;28;17;7;4;;;11;4;0;0.607142857;0.25;0.142857143;0;0;0.392857143;0.142857143;0
2424;28;16;11;1;;;12;1;0;0.571428571;0.392857143;0.035714286;0;0;0.428571429;0.035714286;0
2425;28;17;7;4;;;11;4;0;0.607142857;0.25;0.142857143;0;0;0.392857143;0.142857143;0
2426;28;11;10;7;;;17;7;0;0.392857143;0.357142857;0.25;0;0;0.607142857;0.25;0
2427;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2428;28;5;8;15;;;23;15;0;0.178571429;0.285714286;0.535714286;0;0;0.821428571;0.535714286;0
2429;28;4;15;9;;;24;9;0;0.142857143;0.535714286;0.321428571;0;0;0.857142857;0.321428571;0
2430;28;14;10;4;;;14;4;0;0.5;0.357142857;0.142857143;0;0;0.5;0.142857143;0
2431;28;16;7;5;;;12;5;0;0.571428571;0.25;0.178571429;0;0;0.428571429;0.178571429;0
2432;28;3;20;5;;;25;5;0;0.107142857;0.714285714;0.178571429;0;0;0.892857143;0.178571429;0
2433;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2434;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2435;28;12;11;5;;;16;5;0;0.428571429;0.392857143;0.178571429;0;0;0.571428571;0.178571429;0
2436;28;17;11;;;;11;0;0;0.607142857;0.392857143;0;0;0;0.392857143;0;0
2437;28;9;11;8;;;19;8;0;0.321428571;0.392857143;0.285714286;0;0;0.678571429;0.285714286;0
2438;28;17;11;;;;11;0;0;0.607142857;0.392857143;0;0;0;0.392857143;0;0
2439;28;25;3;;;;3;0;0;0.892857143;0.107142857;0;0;0;0.107142857;0;0
2440;28;17;9;2;;;11;2;0;0.607142857;0.321428571;0.071428571;0;0;0.392857143;0.071428571;0
2441;28;9;15;4;;;19;4;0;0.321428571;0.535714286;0.142857143;0;0;0.678571429;0.142857143;0
2442;28;15;8;5;;;13;5;0;0.535714286;0.285714286;0.178571429;0;0;0.464285714;0.178571429;0
2443;28;6;15;7;;;22;7;0;0.214285714;0.535714286;0.25;0;0;0.785714286;0.25;0
2444;28;12;9;7;;;16;7;0;0.428571429;0.321428571;0.25;0;0;0.571428571;0.25;0
2445;28;17;5;6;;;11;6;0;0.607142857;0.178571429;0.214285714;0;0;0.392857143;0.214285714;0
2446;28;18;9;1;;;10;1;0;0.642857143;0.321428571;0.035714286;0;0;0.357142857;0.035714286;0
2447;28;3;11;14;;;25;14;0;0.107142857;0.392857143;0.5;0;0;0.892857143;0.5;0
2448;28;17;7;4;;;11;4;0;0.607142857;0.25;0.142857143;0;0;0.392857143;0.142857143;0
2449;28;17;11;;;;11;0;0;0.607142857;0.392857143;0;0;0;0.392857143;0;0
2450;28;9;15;4;;;19;4;0;0.321428571;0.535714286;0.142857143;0;0;0.678571429;0.142857143;0
2451;28;16;9;3;;;12;3;0;0.571428571;0.321428571;0.107142857;0;0;0.428571429;0.107142857;0
2452;28;17;9;2;;;11;2;0;0.607142857;0.321428571;0.071428571;0;0;0.392857143;0.071428571;0
2453;28;3;8;17;;;25;17;0;0.107142857;0.285714286;0.607142857;0;0;0.892857143;0.607142857;0
2454;28;2;7;19;;;26;19;0;0.071428571;0.25;0.678571429;0;0;0.928571429;0.678571429;0
2455;28;12;6;10;;;16;10;0;0.428571429;0.214285714;0.357142857;0;0;0.571428571;0.357142857;0
2456;28;11;10;7;;;17;7;0;0.392857143;0.357142857;0.25;0;0;0.607142857;0.25;0
2457;28;1;12;15;;;27;15;0;0.035714286;0.428571429;0.535714286;0;0;0.964285714;0.535714286;0
2458;28;13;8;7;;;15;7;0;0.464285714;0.285714286;0.25;0;0;0.535714286;0.25;0
2459;28;10;11;7;;;18;7;0;0.357142857;0.392857143;0.25;0;0;0.642857143;0.25;0
2460;28;10;8;10;;;18;10;0;0.357142857;0.285714286;0.357142857;0;0;0.642857143;0.357142857;0
2461;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2462;28;12;12;4;;;16;4;0;0.428571429;0.428571429;0.142857143;0;0;0.571428571;0.142857143;0
2463;28;15;7;6;;;13;6;0;0.535714286;0.25;0.214285714;0;0;0.464285714;0.214285714;0
2464;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2465;28;16;12;;;;12;0;0;0.571428571;0.428571429;0;0;0;0.428571429;0;0
2466;28;10;13;5;;;18;5;0;0.357142857;0.464285714;0.178571429;0;0;0.642857143;0.178571429;0
2467;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2468;28;1;14;13;;;27;13;0;0.035714286;0.5;0.464285714;0;0;0.964285714;0.464285714;0
2469;28;13;10;5;;;15;5;0;0.464285714;0.357142857;0.178571429;0;0;0.535714286;0.178571429;0
2470;28;17;11;;;;11;0;0;0.607142857;0.392857143;0;0;0;0.392857143;0;0
2471;28;15;7;6;;;13;6;0;0.535714286;0.25;0.214285714;0;0;0.464285714;0.214285714;0
2472;28;13;13;2;;;15;2;0;0.464285714;0.464285714;0.071428571;0;0;0.535714286;0.071428571;0
2473;28;14;6;8;;;14;8;0;0.5;0.214285714;0.285714286;0;0;0.5;0.285714286;0
2474;28;1;12;15;;;27;15;0;0.035714286;0.428571429;0.535714286;0;0;0.964285714;0.535714286;0
2475;28;10;9;9;;;18;9;0;0.357142857;0.321428571;0.321428571;0;0;0.642857143;0.321428571;0
2476;28;7;10;11;;;21;11;0;0.25;0.357142857;0.392857143;0;0;0.75;0.392857143;0
2477;28;2;15;11;;;26;11;0;0.071428571;0.535714286;0.392857143;0;0;0.928571429;0.392857143;0
2478;28;16;12;;;;12;0;0;0.571428571;0.428571429;0;0;0;0.428571429;0;0
2479;28;1;14;13;;;27;13;0;0.035714286;0.5;0.464285714;0;0;0.964285714;0.464285714;0
2480;28;11;10;7;;;17;7;0;0.392857143;0.357142857;0.25;0;0;0.607142857;0.25;0
2481;28;17;5;6;;;11;6;0;0.607142857;0.178571429;0.214285714;0;0;0.392857143;0.214285714;0
2482;28;12;6;10;;;16;10;0;0.428571429;0.214285714;0.357142857;0;0;0.571428571;0.357142857;0
2483;28;17;8;3;;;11;3;0;0.607142857;0.285714286;0.107142857;0;0;0.392857143;0.107142857;0
2484;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2485;28;17;8;3;;;11;3;0;0.607142857;0.285714286;0.107142857;0;0;0.392857143;0.107142857;0
2486;28;12;8;8;;;16;8;0;0.428571429;0.285714286;0.285714286;0;0;0.571428571;0.285714286;0
2487;28;;10;18;;;28;18;0;0;0.357142857;0.642857143;0;0;1;0.642857143;0
2488;28;16;5;7;;;12;7;0;0.571428571;0.178571429;0.25;0;0;0.428571429;0.25;0
2489;28;2;9;17;;;26;17;0;0.071428571;0.321428571;0.607142857;0;0;0.928571429;0.607142857;0
2490;28;10;7;11;;;18;11;0;0.357142857;0.25;0.392857143;0;0;0.642857143;0.392857143;0
2491;28;11;12;5;;;17;5;0;0.392857143;0.428571429;0.178571429;0;0;0.607142857;0.178571429;0
2492;28;17;9;2;;;11;2;0;0.607142857;0.321428571;0.071428571;0;0;0.392857143;0.071428571;0
2493;28;16;10;2;;;12;2;0;0.571428571;0.357142857;0.071428571;0;0;0.428571429;0.071428571;0
2494;28;16;6;6;;;12;6;0;0.571428571;0.214285714;0.214285714;0;0;0.428571429;0.214285714;0
2495;28;17;11;;;;11;0;0;0.607142857;0.392857143;0;0;0;0.392857143;0;0
2496;28;9;14;5;;;19;5;0;0.321428571;0.5;0.178571429;0;0;0.678571429;0.178571429;0
2497;28;11;13;4;;;17;4;0;0.392857143;0.464285714;0.142857143;0;0;0.607142857;0.142857143;0
2498;28;16;8;4;;;12;4;0;0.571428571;0.285714286;0.142857143;0;0;0.428571429;0.142857143;0
2499;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2500;28;2;20;6;;;26;6;0;0.071428571;0.714285714;0.214285714;0;0;0.928571429;0.214285714;0
2501;28;11;12;5;;;17;5;0;0.392857143;0.428571429;0.178571429;0;0;0.607142857;0.178571429;0
2502;28;16;12;;;;12;0;0;0.571428571;0.428571429;0;0;0;0.428571429;0;0
2503;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2504;28;18;10;;;;10;0;0;0.642857143;0.357142857;0;0;0;0.357142857;0;0
2505;28;6;4;18;;;22;18;0;0.214285714;0.142857143;0.642857143;0;0;0.785714286;0.642857143;0
2506;28;8;13;7;;;20;7;0;0.285714286;0.464285714;0.25;0;0;0.714285714;0.25;0
2507;28;8;7;13;;;20;13;0;0.285714286;0.25;0.464285714;0;0;0.714285714;0.464285714;0
2508;28;5;4;19;;;23;19;0;0.178571429;0.142857143;0.678571429;0;0;0.821428571;0.678571429;0
2509;28;6;4;18;;;22;18;0;0.214285714;0.142857143;0.642857143;0;0;0.785714286;0.642857143;0
2510;28;4;6;18;;;24;18;0;0.142857143;0.214285714;0.642857143;0;0;0.857142857;0.642857143;0
2511;28;15;9;4;;;13;4;0;0.535714286;0.321428571;0.142857143;0;0;0.464285714;0.142857143;0
2512;28;7;10;11;;;21;11;0;0.25;0.357142857;0.392857143;0;0;0.75;0.392857143;0
2513;28;8;10;10;;;20;10;0;0.285714286;0.357142857;0.357142857;0;0;0.714285714;0.357142857;0
2514;28;12;12;4;;;16;4;0;0.428571429;0.428571429;0.142857143;0;0;0.571428571;0.142857143;0
2515;28;8;9;11;;;20;11;0;0.285714286;0.321428571;0.392857143;0;0;0.714285714;0.392857143;0
2516;28;8;15;5;;;20;5;0;0.285714286;0.535714286;0.178571429;0;0;0.714285714;0.178571429;0
2517;28;12;14;2;;;16;2;0;0.428571429;0.5;0.071428571;0;0;0.571428571;0.071428571;0
2518;28;4;6;18;;;24;18;0;0.142857143;0.214285714;0.642857143;0;0;0.857142857;0.642857143;0
2519;28;8;12;8;;;20;8;0;0.285714286;0.428571429;0.285714286;0;0;0.714285714;0.285714286;0
2520;28;10;16;2;;;18;2;0;0.357142857;0.571428571;0.071428571;0;0;0.642857143;0.071428571;0
2521;28;12;12;4;;;16;4;0;0.428571429;0.428571429;0.142857143;0;0;0.571428571;0.142857143;0
2522;28;3;8;17;;;25;17;0;0.107142857;0.285714286;0.607142857;0;0;0.892857143;0.607142857;0
2523;28;5;8;15;;;23;15;0;0.178571429;0.285714286;0.535714286;0;0;0.821428571;0.535714286;0
2524;28;4;6;18;;;24;18;0;0.142857143;0.214285714;0.642857143;0;0;0.857142857;0.642857143;0
2525;28;5;13;10;;;23;10;0;0.178571429;0.464285714;0.357142857;0;0;0.821428571;0.357142857;0
2526;28;8;13;7;;;20;7;0;0.285714286;0.464285714;0.25;0;0;0.714285714;0.25;0
2527;28;13;8;7;;;15;7;0;0.464285714;0.285714286;0.25;0;0;0.535714286;0.25;0
2528;28;9;6;13;;;19;13;0;0.321428571;0.214285714;0.464285714;0;0;0.678571429;0.464285714;0
2529;28;4;13;11;;;24;11;0;0.142857143;0.464285714;0.392857143;0;0;0.857142857;0.392857143;0
2530;28;4;4;20;;;24;20;0;0.142857143;0.142857143;0.714285714;0;0;0.857142857;0.714285714;0
2531;28;9;12;7;;;19;7;0;0.321428571;0.428571429;0.25;0;0;0.678571429;0.25;0
2532;28;2;8;18;;;26;18;0;0.071428571;0.285714286;0.642857143;0;0;0.928571429;0.642857143;0
2533;28;3;9;16;;;25;16;0;0.107142857;0.321428571;0.571428571;0;0;0.892857143;0.571428571;0
2534;28;;11;17;;;28;17;0;0;0.392857143;0.607142857;0;0;1;0.607142857;0
2535;28;;9;19;;;28;19;0;0;0.321428571;0.678571429;0;0;1;0.678571429;0
2536;28;1;13;14;;;27;14;0;0.035714286;0.464285714;0.5;0;0;0.964285714;0.5;0
2537;28;3;7;18;;;25;18;0;0.107142857;0.25;0.642857143;0;0;0.892857143;0.642857143;0
2538;28;1;9;18;;;27;18;0;0.035714286;0.321428571;0.642857143;0;0;0.964285714;0.642857143;0
2539;28;6;16;6;;;22;6;0;0.214285714;0.571428571;0.214285714;0;0;0.785714286;0.214285714;0
2540;28;1;15;12;;;27;12;0;0.035714286;0.535714286;0.428571429;0;0;0.964285714;0.428571429;0
2541;28;;10;18;;;28;18;0;0;0.357142857;0.642857143;0;0;1;0.642857143;0
2542;28;13;9;6;;;15;6;0;0.464285714;0.321428571;0.214285714;0;0;0.535714286;0.214285714;0
2543;28;1;21;6;;;27;6;0;0.035714286;0.75;0.214285714;0;0;0.964285714;0.214285714;0
2544;28;6;12;10;;;22;10;0;0.214285714;0.428571429;0.357142857;0;0;0.785714286;0.357142857;0
2545;28;6;11;11;;;22;11;0;0.214285714;0.392857143;0.392857143;0;0;0.785714286;0.392857143;0
2546;28;12;10;6;;;16;6;0;0.428571429;0.357142857;0.214285714;0;0;0.571428571;0.214285714;0
2547;28;;11;17;;;28;17;0;0;0.392857143;0.607142857;0;0;1;0.607142857;0
2548;28;12;11;5;;;16;5;0;0.428571429;0.392857143;0.178571429;0;0;0.571428571;0.178571429;0
2549;28;6;6;16;;;22;16;0;0.214285714;0.214285714;0.571428571;0;0;0.785714286;0.571428571;0
2550;28;12;10;6;;;16;6;0;0.428571429;0.357142857;0.214285714;0;0;0.571428571;0.214285714;0
2551;28;11;9;8;;;17;8;0;0.392857143;0.321428571;0.285714286;0;0;0.607142857;0.285714286;0
2552;28;11;11;6;;;17;6;0;0.392857143;0.392857143;0.214285714;0;0;0.607142857;0.214285714;0
2553;28;2;9;17;;;26;17;0;0.071428571;0.321428571;0.607142857;0;0;0.928571429;0.607142857;0
2554;28;3;11;14;;;25;14;0;0.107142857;0.392857143;0.5;0;0;0.892857143;0.5;0
2555;28;2;10;16;;;26;16;0;0.071428571;0.357142857;0.571428571;0;0;0.928571429;0.571428571;0
2556;28;2;8;18;;;26;18;0;0.071428571;0.285714286;0.642857143;0;0;0.928571429;0.642857143;0
2557;28;3;13;12;;;25;12;0;0.107142857;0.464285714;0.428571429;0;0;0.892857143;0.428571429;0
2558;28;12;11;5;;;16;5;0;0.428571429;0.392857143;0.178571429;0;0;0.571428571;0.178571429;0
2559;28;2;13;13;;;26;13;0;0.071428571;0.464285714;0.464285714;0;0;0.928571429;0.464285714;0
2560;28;7;6;15;;;21;15;0;0.25;0.214285714;0.535714286;0;0;0.75;0.535714286;0
2561;28;13;10;5;;;15;5;0;0.464285714;0.357142857;0.178571429;0;0;0.535714286;0.178571429;0
2562;28;11;17;;;;17;0;0;0.392857143;0.607142857;0;0;0;0.607142857;0;0
2563;28;14;11;3;;;14;3;0;0.5;0.392857143;0.107142857;0;0;0.5;0.107142857;0
2564;28;11;14;3;;;17;3;0;0.392857143;0.5;0.107142857;0;0;0.607142857;0.107142857;0
2565;28;1;15;12;;;27;12;0;0.035714286;0.535714286;0.428571429;0;0;0.964285714;0.428571429;0
2566;28;14;13;1;;;14;1;0;0.5;0.464285714;0.035714286;0;0;0.5;0.035714286;0
2567;28;15;13;;;;13;0;0;0.535714286;0.464285714;0;0;0;0.464285714;0;0
2568;28;3;12;13;;;25;13;0;0.107142857;0.428571429;0.464285714;0;0;0.892857143;0.464285714;0
2569;28;7;5;16;;;21;16;0;0.25;0.178571429;0.571428571;0;0;0.75;0.571428571;0
2570;28;3;7;18;;;25;18;0;0.107142857;0.25;0.642857143;0;0;0.892857143;0.642857143;0
2571;28;6;13;9;;;22;9;0;0.214285714;0.464285714;0.321428571;0;0;0.785714286;0.321428571;0
2572;28;6;4;18;;;22;18;0;0.214285714;0.142857143;0.642857143;0;0;0.785714286;0.642857143;0
2573;28;7;4;17;;;21;17;0;0.25;0.142857143;0.607142857;0;0;0.75;0.607142857;0
2574;28;;15;13;;;28;13;0;0;0.535714286;0.464285714;0;0;1;0.464285714;0
2575;28;11;15;2;;;17;2;0;0.392857143;0.535714286;0.071428571;0;0;0.607142857;0.071428571;0
2576;28;10;5;13;;;18;13;0;0.357142857;0.178571429;0.464285714;0;0;0.642857143;0.464285714;0
2577;28;13;15;;;;15;0;0;0.464285714;0.535714286;0;0;0;0.535714286;0;0
2578;28;3;15;10;;;25;10;0;0.107142857;0.535714286;0.357142857;0;0;0.892857143;0.357142857;0
2579;28;9;12;7;;;19;7;0;0.321428571;0.428571429;0.25;0;0;0.678571429;0.25;0
2580;28;6;8;14;;;22;14;0;0.214285714;0.285714286;0.5;0;0;0.785714286;0.5;0
2581;28;14;12;2;;;14;2;0;0.5;0.428571429;0.071428571;0;0;0.5;0.071428571;0
2582;28;13;15;;;;15;0;0;0.464285714;0.535714286;0;0;0;0.535714286;0;0
2583;28;14;12;2;;;14;2;0;0.5;0.428571429;0.071428571;0;0;0.5;0.071428571;0
2584;28;13;15;;;;15;0;0;0.464285714;0.535714286;0;0;0;0.535714286;0;0
2585;28;14;13;1;;;14;1;0;0.5;0.464285714;0.035714286;0;0;0.5;0.035714286;0
2586;28;10;5;13;;;18;13;0;0.357142857;0.178571429;0.464285714;0;0;0.642857143;0.464285714;0
2587;28;5;17;6;;;23;6;0;0.178571429;0.607142857;0.214285714;0;0;0.821428571;0.214285714;0
2588;28;14;10;4;;;14;4;0;0.5;0.357142857;0.142857143;0;0;0.5;0.142857143;0
2589;28;5;5;18;;;23;18;0;0.178571429;0.178571429;0.642857143;0;0;0.821428571;0.642857143;0
2590;28;11;12;5;;;17;5;0;0.392857143;0.428571429;0.178571429;0;0;0.607142857;0.178571429;0
2591;28;3;14;11;;;25;11;0;0.107142857;0.5;0.392857143;0;0;0.892857143;0.392857143;0
2592;28;15;10;3;;;13;3;0;0.535714286;0.357142857;0.107142857;0;0;0.464285714;0.107142857;0
2593;28;14;11;3;;;14;3;0;0.5;0.392857143;0.107142857;0;0;0.5;0.107142857;0
2594;28;15;10;3;;;13;3;0;0.535714286;0.357142857;0.107142857;0;0;0.464285714;0.107142857;0
2595;28;14;12;2;;;14;2;0;0.5;0.428571429;0.071428571;0;0;0.5;0.071428571;0
2596;28;15;10;3;;;13;3;0;0.535714286;0.357142857;0.107142857;0;0;0.464285714;0.107142857;0
2597;28;1;12;15;;;27;15;0;0.035714286;0.428571429;0.535714286;0;0;0.964285714;0.535714286;0
2598;28;3;13;12;;;25;12;0;0.107142857;0.464285714;0.428571429;0;0;0.892857143;0.428571429;0
2599;28;1;18;9;;;27;9;0;0.035714286;0.642857143;0.321428571;0;0;0.964285714;0.321428571;0
2600;28;1;11;16;;;27;16;0;0.035714286;0.392857143;0.571428571;0;0;0.964285714;0.571428571;0
2601;28;7;18;3;;;21;3;0;0.25;0.642857143;0.107142857;0;0;0.75;0.107142857;0
2602;28;5;13;10;;;23;10;0;0.178571429;0.464285714;0.357142857;0;0;0.821428571;0.357142857;0
2603;28;7;16;5;;;21;5;0;0.25;0.571428571;0.178571429;0;0;0.75;0.178571429;0
2604;28;1;6;21;;;27;21;0;0.035714286;0.214285714;0.75;0;0;0.964285714;0.75;0
2605;28;13;12;3;;;15;3;0;0.464285714;0.428571429;0.107142857;0;0;0.535714286;0.107142857;0
2606;28;9;15;4;;;19;4;0;0.321428571;0.535714286;0.142857143;0;0;0.678571429;0.142857143;0
2607;28;6;17;5;;;22;5;0;0.214285714;0.607142857;0.178571429;0;0;0.785714286;0.178571429;0
2608;28;12;14;2;;;16;2;0;0.428571429;0.5;0.071428571;0;0;0.571428571;0.071428571;0
2609;28;5;11;12;;;23;12;0;0.178571429;0.392857143;0.428571429;0;0;0.821428571;0.428571429;0
2610;28;8;18;2;;;20;2;0;0.285714286;0.642857143;0.071428571;0;0;0.714285714;0.071428571;0
2611;28;1;13;14;;;27;14;0;0.035714286;0.464285714;0.5;0;0;0.964285714;0.5;0
2612;28;7;8;9;4;;21;13;4;0.25;0.285714286;0.321428571;0.142857143;0;0.75;0.464285714;0.142857143
2613;28;1;15;12;;;27;12;0;0.035714286;0.535714286;0.428571429;0;0;0.964285714;0.428571429;0
2614;28;4;7;17;;;24;17;0;0.142857143;0.25;0.607142857;0;0;0.857142857;0.607142857;0
2615;28;6;19;3;;;22;3;0;0.214285714;0.678571429;0.107142857;0;0;0.785714286;0.107142857;0
2616;28;10;6;12;;;18;12;0;0.357142857;0.214285714;0.428571429;0;0;0.642857143;0.428571429;0
2617;28;12;13;3;;;16;3;0;0.428571429;0.464285714;0.107142857;0;0;0.571428571;0.107142857;0
2618;28;4;15;9;;;24;9;0;0.142857143;0.535714286;0.321428571;0;0;0.857142857;0.321428571;0
2619;28;7;12;9;;;21;9;0;0.25;0.428571429;0.321428571;0;0;0.75;0.321428571;0
2620;28;1;6;21;;;27;21;0;0.035714286;0.214285714;0.75;0;0;0.964285714;0.75;0
2621;28;10;13;5;;;18;5;0;0.357142857;0.464285714;0.178571429;0;0;0.642857143;0.178571429;0
2622;28;14;13;1;;;14;1;0;0.5;0.464285714;0.035714286;0;0;0.5;0.035714286;0
2623;28;12;15;1;;;16;1;0;0.428571429;0.535714286;0.035714286;0;0;0.571428571;0.035714286;0
2624;28;2;12;14;;;26;14;0;0.071428571;0.428571429;0.5;0;0;0.928571429;0.5;0
2625;28;12;12;4;;;16;4;0;0.428571429;0.428571429;0.142857143;0;0;0.571428571;0.142857143;0
2626;28;15;12;1;;;13;1;0;0.535714286;0.428571429;0.035714286;0;0;0.464285714;0.035714286;0
2627;28;13;15;;;;15;0;0;0.464285714;0.535714286;0;0;0;0.535714286;0;0
2628;28;3;20;5;;;25;5;0;0.107142857;0.714285714;0.178571429;0;0;0.892857143;0.178571429;0
2629;28;10;8;10;;;18;10;0;0.357142857;0.285714286;0.357142857;0;0;0.642857143;0.357142857;0
2630;28;12;15;1;;;16;1;0;0.428571429;0.535714286;0.035714286;0;0;0.571428571;0.035714286;0
2631;28;3;19;6;;;25;6;0;0.107142857;0.678571429;0.214285714;0;0;0.892857143;0.214285714;0
2632;28;12;13;3;;;16;3;0;0.428571429;0.464285714;0.107142857;0;0;0.571428571;0.107142857;0
2633;28;1;15;12;;;27;12;0;0.035714286;0.535714286;0.428571429;0;0;0.964285714;0.428571429;0
2634;28;16;12;;;;12;0;0;0.571428571;0.428571429;0;0;0;0.428571429;0;0
2635;28;11;11;6;;;17;6;0;0.392857143;0.392857143;0.214285714;0;0;0.607142857;0.214285714;0
2636;28;2;13;13;;;26;13;0;0.071428571;0.464285714;0.464285714;0;0;0.928571429;0.464285714;0
2637;28;7;8;13;;;21;13;0;0.25;0.285714286;0.464285714;0;0;0.75;0.464285714;0
2638;28;;15;13;;;28;13;0;0;0.535714286;0.464285714;0;0;1;0.464285714;0
2639;28;1;14;13;;;27;13;0;0.035714286;0.5;0.464285714;0;0;0.964285714;0.464285714;0
2640;28;4;24;;;;24;0;0;0.142857143;0.857142857;0;0;0;0.857142857;0;0
2641;28;10;12;6;;;18;6;0;0.357142857;0.428571429;0.214285714;0;0;0.642857143;0.214285714;0
2642;28;6;16;6;;;22;6;0;0.214285714;0.571428571;0.214285714;0;0;0.785714286;0.214285714;0
